Time,Freq_T,Freq_M,Temp_C,Uncomp_thick_nm,Comp_thick_nm
1773131920,6574925.8984375,5985158.09765625,23.289500061786985,-0.0048574045378022655,-0.00014623807070776322
1773131921,6574925.943359375,5985158.095703125,23.289243599198794,-0.005044227789256199,-0.00021796852083008265
1773131921,6574925.982421875,5985158.0947265625,23.28902490945404,-0.005137639414983165,-0.00021323785394033684
1773131921,6574926.03125,5985158.0947265625,23.288758854875056,-0.005137639414983165,-9.383842936718087e-05
1773131921,6574926.0751953125,5985158.0859375,23.288466797975975,-0.005978344046525866,-0.0008034730780482937
1773131922,6574926.111328125,5985158.0869140625,23.288275764241163,-0.005884932420798899,-0.0006243281521927291
1773131922,6574926.1611328125,5985158.080078125,23.28796347361752,-0.006538813800887666,-0.0011380565714831448
1773131922,6574926.2080078125,5985158.0771484375,23.28769052857386,-0.006819048678068565,-0.0012957951322957444
1773131922,6574926.2509765625,5985158.0703125,23.2874154871714,-0.007472930058157332,-0.0018262381675591339
1773131923,6574926.2919921875,5985158.0654296875,23.28716277925443,-0.007939988186792165,-0.0021798801443165964
1773131923,6574926.34375,5985158.06640625,23.286886613235122,-0.007846576561065197,-0.0019625231359080048
1773131923,6574926.3876953125,5985158.0556640625,23.286582872619437,-0.008874104444061831,-0.002853728555501601
1773131924,6574926.439453125,5985158.0595703125,23.28632424429718,-0.008500457941153963,-0.0023640053805348243
1773131924,6574926.48046875,5985158.046875,23.28602477808826,-0.009714809075604531,-0.003443949799890567
1773131924,6574926.5205078125,5985158.0380859375,23.28575401464549,-0.01055551370714723,-0.004163128897068198
1773131924,6574926.572265625,5985158.033203125,23.285442782430795,-0.011022571835782063,-0.004490496640587299
1773131925,6574926.623046875,5985158.0361328125,23.285183633468137,-0.010742336958601165,-0.004093946738797195
1773131925,6574926.6689453125,5985158.021484375,23.284845877121064,-0.012143511344505665,-0.005343522788480159
1773131925,6574926.720703125,5985158.021484375,23.284563873949573,-0.012143511344505665,-0.005216947286765383
1773131925,6574926.7626953125,5985158.0224609375,23.284340924741734,-0.012050099718778698,-0.005023465299752114
1773131926,6574926.814453125,5985158.0087890625,23.283977092396395,-0.01335786247895623,-0.006167920858537274
1773131926,6574926.8701171875,5985158.0087890625,23.283673809283087,-0.01335786247895623,-0.006031789752946395
1773131926,6574926.9140625,5985157.9970703125,23.283364235785776,-0.014478801987679831,-0.007013773163284243
1773131926,6574926.962890625,5985157.9931640625,23.283074819930597,-0.014852448490587698,-0.007257510215273829
1773131927,6574927.0126953125,5985157.98828125,23.282774239456945,-0.015319506619222531,-0.007589646051101695
1773131927,6574927.0595703125,5985157.9765625,23.28244870742484,-0.016440446127946127,-0.008564461585776055
1773131927,6574927.107421875,5985157.96484375,23.282117856066808,-0.01756138563666973,-0.009536887675391906
1773131928,6574927.1533203125,5985157.9619140625,23.281850251481693,-0.017841620513850628,-0.009696998241272129
1773131928,6574927.201171875,5985157.9560546875,23.28155447190768,-0.018402090268212427,-0.010124694968727066
1773131928,6574927.2548828125,5985157.94921875,23.281220925043243,-0.019055971648301195,-0.01062884823233299
1773131928,6574927.294921875,5985157.9375,23.28093264324474,-0.020176911157024795,-0.011620377547654909
1773131929,6574927.34765625,5985157.9267578125,23.28058104023057,-0.02120443904002143,-0.012490068453207838
1773131929,6574927.392578125,5985157.916015625,23.280272002912604,-0.022231966923018064,-0.013378865771545706
1773131929,6574927.4423828125,5985157.900390625,23.279907140429568,-0.02372655293464953,-0.014709658683956007
1773131929,6574927.4833984375,5985157.888671875,23.279613542862343,-0.024847492443373132,-0.01569879561959038
1773131930,6574927.5341796875,5985157.8701171875,23.27922582875676,-0.026622313332185493,-0.017299560805417467
1773131930,6574927.5791015625,5985157.8486328125,23.278852505010253,-0.028677369098178758,-0.019187018852860737
